player_id,player_name,team_name,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Own Goal Against,Pass,Player Off,Player On,Pressure,Shot,match_id,Offside,Shield,Bad Behaviour,50/50
6347,Ghilane Chalali,Tunisia,77,3,2,70,0,1,0,3,7,0.0,4,3,0,2,2,0.0,79,,,25,1,7569,0.0,0.0,,
6348,Ahmed Khalil,Tunisia,6,0,1,5,0,0,1,0,0,0.0,2,0,0,1,0,0.0,7,,,3,0,7569,0.0,0.0,,
3034,Kamil Glik,Poland,65,2,3,63,3,0,0,1,2,0.0,3,1,0,0,0,,70,,,6,1,7572,,,,0.0
3175,Eiji Kawashima,Japan,9,3,0,11,0,0,0,0,0,0.0,1,0,13,0,0,,20,,,0,0,7572,,,,0.0
3262,Łukasz Fabiański,Poland,14,1,0,17,0,0,0,0,0,0.0,0,0,14,0,0,,25,,,0,0,7572,,,,0.0
3300,Maya Yoshida,Japan,69,1,3,65,7,0,0,0,1,0.0,0,0,0,0,0,,80,,,8,1,7572,,,,0.0
3530,Hiroki Sakai,Japan,36,5,0,30,4,0,0,0,3,0.0,0,0,0,0,1,,56,,,13,0,7572,,,,0.0
3637,Grzegorz Krychowiak,Poland,39,5,0,42,1,1,1,1,3,1.0,0,1,0,2,1,,49,,,8,0,7572,,,,0.0
3810,Shinji Okazaki,Japan,22,2,1,15,0,3,1,0,0,0.0,1,2,0,1,2,,13,,,11,1,7572,,,,1.0
4626,Jan Bednarek,Poland,63,4,0,65,5,0,1,0,0,0.0,0,1,0,2,0,,75,,,5,1,7572,,,,0.0
4685,Artur Jędrzejczyk,Poland,37,1,1,31,2,1,1,1,4,0.0,2,0,0,0,0,,53,,,11,1,7572,,,,0.0
5660,Piotr Zieliński,Poland,40,3,0,33,0,0,2,0,0,0.0,0,1,0,0,1,,37,,,18,1,7572,,,,0.0
5667,Kamil Grosicki,Poland,39,1,2,28,0,3,0,0,0,0.0,0,0,0,0,2,,32,,,17,2,7572,,,,0.0
5668,Robert Lewandowski,Poland,47,3,0,28,1,0,3,0,1,0.0,0,1,0,0,6,,21,,,9,2,7572,,,,0.0
5673,Bartosz Bereszyński,Poland,42,5,3,39,1,1,2,1,2,0.0,4,2,0,1,1,,58,,,21,0,7572,,,,0.0
5679,Yūya Ōsako,Japan,19,1,1,12,0,2,0,1,2,0.0,1,2,0,0,1,,13,,,4,0,7572,,,,0.0
5681,Makoto Hasebe,Japan,14,0,0,13,0,0,0,0,0,0.0,0,0,0,0,0,,14,,,0,0,7572,,,,0.0
5687,Takashi Inui,Japan,34,0,0,27,0,1,0,1,3,0.0,0,1,0,0,1,,31,,,8,1,7572,,,,0.0
5690,Yuto Nagatomo,Japan,34,5,3,34,0,0,1,0,1,0.0,0,1,0,0,1,,50,,,14,0,7572,,,,0.0
5693,Gaku Shibasaki,Japan,57,1,2,42,2,0,0,1,1,0.0,4,0,0,0,1,,71,,,20,0,7572,,,,1.0
5694,Hotaru Yamaguchi,Japan,74,2,1,57,0,0,0,1,3,0.0,2,1,0,0,1,,79,,,20,0,7572,,,,0.0
6191,Takashi Usami,Japan,38,2,1,33,1,1,3,2,0,0.0,1,2,0,1,1,,40,,,21,3,7572,,,,0.0
6194,Łukasz Teodorczyk,Poland,10,0,0,8,0,1,2,0,1,0.0,0,0,0,0,1,,5,,,3,0,7572,,,,0.0
6195,Jacek Góralski,Poland,27,3,1,25,0,0,0,3,8,0.0,0,2,0,0,0,,29,,,41,1,7572,,,,2.0
6336,Rafał Kurzawa,Poland,39,5,3,31,0,0,3,0,3,0.0,0,3,0,1,1,,34,,,12,2,7572,,,,0.0
6337,Yoshinori Muto,Japan,32,1,1,14,0,0,2,1,2,0.0,1,0,0,1,1,,16,,,24,2,7572,,,,0.0
6338,Tomoaki Makino,Japan,75,4,2,68,2,0,0,1,0,1.0,1,0,0,0,0,,87,,,12,2,7572,,,,0.0
6339,Gotoku Sakai,Japan,28,1,1,17,1,5,0,3,2,0.0,0,0,0,0,2,,17,,,21,1,7572,,,,0.0
6340,Sławomir Peszko,Poland,9,3,0,9,0,1,0,0,0,0.0,0,0,0,0,0,,11,,,1,0,7572,,,,0.0
3471,Dejan Lovren,Croatia,2,0,3,1,0,0,0,0,0,1.0,1,1,0,0,0,,1,0.0,0.0,1,0,7561,,0.0,,
3720,Johann Berg Guðmunds­son,Iceland,31,8,1,33,0,2,2,0,1,0.0,0,1,0,1,1,,37,0.0,0.0,27,2,7561,,0.0,,
3944,Gylfi Þór Sigurðsson,Iceland,36,6,1,26,0,2,3,2,1,0.0,1,0,0,1,1,,37,0.0,0.0,47,3,7561,,0.0,,
5456,Mateo Kovačić,Croatia,79,4,2,80,1,1,4,2,6,0.0,2,2,0,1,0,,81,0.0,0.0,28,1,7561,,0.0,,
5459,Marko Pjaca,Croatia,36,4,0,30,0,4,2,1,2,0.0,1,4,0,0,5,,16,0.0,0.0,8,1,7561,,0.0,,
5460,Andrej Kramarić,Croatia,74,3,0,50,1,2,1,0,1,0.0,1,1,0,0,0,,47,0.0,0.0,24,2,7561,,0.0,,
5463,Luka Modrić,Croatia,51,5,1,53,0,0,2,0,1,0.0,0,1,0,0,0,,58,0.0,0.0,15,1,7561,,0.0,,
5470,Ivan Rakitić,Croatia,8,0,0,7,0,0,0,0,2,0.0,0,1,0,0,1,,6,0.0,0.0,2,2,7561,,0.0,,
5474,Ivan Perišić,Croatia,55,2,3,33,1,0,0,2,3,0.0,0,1,0,0,1,,34,0.0,0.0,29,3,7561,,0.0,,
5498,Hannes Þór Halldórsson,Iceland,10,1,0,9,0,0,0,0,0,0.0,0,0,16,0,0,,16,0.0,0.0,0,0,7561,,0.0,,
5500,Björn Bergmann Sigurðarson,Iceland,5,2,0,6,0,1,1,0,1,0.0,1,0,0,0,0,,5,0.0,0.0,2,0,7561,,0.0,,
5501,Hörður Björgvin Magnússon,Iceland,22,2,1,14,0,1,0,1,5,0.0,1,0,0,2,0,,29,0.0,0.0,11,2,7561,,0.0,,
5508,Birkir Már Sævarsson,Iceland,20,2,3,17,4,1,0,1,0,0.0,1,0,0,0,0,,26,0.0,0.0,16,0,7561,,0.0,,
5509,Birkir Bjarnason,Iceland,34,3,1,23,1,2,0,0,2,0.0,0,3,0,1,1,,28,2.0,2.0,23,4,7561,,0.0,,
5511,Ragnar Sigurðsson,Iceland,15,1,2,14,1,0,0,0,0,0.0,1,0,0,1,0,,25,0.0,0.0,11,0,7561,,0.0,,
5512,Emil Hallfreðsson,Iceland,27,12,0,37,0,0,6,3,3,0.0,4,3,0,0,0,,35,0.0,0.0,23,1,7561,,0.0,,
5514,Alfreð Finnbogason,Iceland,34,5,1,14,0,2,0,2,5,0.0,3,2,0,0,2,,18,0.0,0.0,31,1,7561,,0.0,,
5515,Aron Einar Gunnarsson,Iceland,21,4,0,17,1,0,1,2,3,0.0,0,0,0,1,0,,36,0.0,0.0,23,2,7561,,0.0,,
5739,Vedran Ćorluka,Croatia,31,4,2,38,8,0,2,0,3,0.0,2,0,0,2,0,,49,0.0,0.0,8,0,7561,,0.0,,
5831,Sverrir Ingi Ingason,Iceland,19,4,3,17,3,0,0,0,3,0.0,2,1,0,2,0,,35,0.0,0.0,16,2,7561,,1.0,,
6304,Arnór Ingvi Traustason,Iceland,2,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,,2,0.0,0.0,0,0,7561,,0.0,,
6305,Milan Badelj,Croatia,60,5,5,61,1,2,2,2,4,0.0,3,1,0,2,1,,68,0.0,0.0,31,2,7561,,0.0,,
6306,Albert Gudmundsson,Iceland,2,0,0,1,0,0,0,0,0,0.0,0,1,0,0,0,,2,0.0,0.0,2,0,7561,,0.0,,
6307,Duje Ćaleta-Car,Croatia,29,1,2,30,7,0,1,0,3,0.0,1,0,0,0,0,,34,0.0,0.0,19,0,7561,,1.0,,
6308,Josip Pivarić,Croatia,52,3,1,54,1,1,3,1,2,0.0,1,0,0,1,0,,63,0.0,0.0,20,1,7561,,0.0,,
6309,Tin Jedvaj,Croatia,33,0,2,33,4,0,0,0,2,0.0,1,0,0,1,2,,51,0.0,0.0,27,0,7561,,0.0,,
6310,Filip Bradarić,Croatia,9,1,0,9,1,0,0,0,1,0.0,0,0,0,0,0,,11,0.0,0.0,4,0,7561,,0.0,,
6311,Lovre Kalinić,Croatia,7,5,0,9,0,0,0,0,0,0.0,0,1,21,0,0,,16,0.0,0.0,0,0,7561,,0.0,,
3531,Mohamed Salah,Egypt,41,4,2,26,0,1,4,0,0,,0,1,0,1,3,0.0,21,,,22,4,7540,,0.0,0.0,
3536,Ramadan Sobhi Ramadan Ahmed,Egypt,17,2,0,11,0,2,0,0,0,,0,1,0,0,1,0.0,11,,,3,0,7540,,0.0,0.0,
3568,Mohamed Naser Elsayed Elneny,Egypt,22,2,2,19,1,0,1,0,0,,0,0,0,0,0,0.0,23,,,21,0,7540,,0.0,0.0,
4063,Ahmed Elsayed Ali Elsayed Hegazy,Egypt,30,2,0,31,7,0,0,0,2,,1,1,0,3,0,0.0,45,,,6,0,7540,,1.0,0.0,
5170,Mário Figueira Fernandes,Russia,31,5,3,28,3,0,0,1,6,,0,1,0,1,1,0.0,50,,,17,0,7540,,0.0,0.0,
5171,Roman Zobnin,Russia,31,15,3,37,1,0,2,1,4,,2,1,0,1,0,0.0,50,,,23,2,7540,,0.0,0.0,
5172,Igor Akinfeev,Russia,6,2,0,6,0,0,0,0,0,,0,0,16,0,0,0.0,16,,,0,0,7540,,0.0,0.0,
5174,Sergei Ignashevich,Russia,17,2,0,14,7,0,0,2,3,,0,0,0,0,0,0.0,30,,,2,2,7540,,0.0,0.0,
5175,Ilya Kutepov,Russia,17,1,1,13,7,1,0,0,3,,1,0,0,2,0,0.0,24,,,9,0,7540,,0.0,0.0,
5177,Aleksandr Golovin,Russia,53,6,1,36,0,3,1,2,1,,0,2,0,0,2,0.0,42,,,38,1,7540,,0.0,0.0,
5179,Daler Kuzyaev,Russia,9,1,0,8,0,0,0,0,1,,0,0,0,0,0,0.0,14,,,4,0,7540,,0.0,0.0,
5181,Yury Gazinskiy,Russia,41,7,3,38,2,0,0,1,1,,0,1,0,0,0,0.0,57,,,21,1,7540,,0.0,0.0,
5182,Aleksandr Samedov,Russia,58,7,2,47,0,2,2,0,1,,2,2,0,0,0,0.0,62,,,19,0,7540,,0.0,0.0,
5186,Denis Cheryshev,Russia,40,1,2,31,0,1,1,1,0,,0,1,0,2,3,0.0,32,,,22,4,7540,,0.0,1.0,
5193,Yuri Zhirkov,Russia,31,2,3,30,5,0,0,0,2,,0,0,0,1,0,0.0,45,,,7,0,7540,,0.0,0.0,
5194,Fyodor Smolov,Russia,13,0,0,5,0,3,0,0,1,,1,0,0,0,0,0.0,8,,,5,0,7540,,0.0,0.0,
5195,Artem Dzyuba,Russia,76,1,1,28,1,0,4,0,3,,3,3,0,1,6,0.0,33,,,14,2,7540,,0.0,0.0,
5250,Ahmed Fathy Abdel Meneim Ibrahim,Egypt,55,3,6,44,0,0,0,4,5,,2,1,0,2,1,1.0,68,,,18,0,7540,,0.0,0.0,
5251,Abdalla Mahmoud El Said Bekhit,Egypt,63,6,2,34,1,0,0,2,1,,0,1,0,0,1,0.0,68,,,23,1,7540,,0.0,0.0,
5252,Marwan Mohsen,Egypt,41,6,1,13,3,1,0,0,10,,1,1,0,1,4,0.0,23,,,13,4,7540,,0.0,0.0,
5253,Amr Medhat Warda,Egypt,22,1,1,17,0,0,1,0,1,,0,1,0,1,1,0.0,20,,,4,1,7540,,0.0,0.0,
5254,Ali Gabr,Egypt,22,3,1,20,7,0,0,1,4,,2,0,0,0,1,0.0,28,,,3,1,7540,,0.0,0.0,
5257,Mahmoud Abdul Monem Abdelhamid Soliman,Egypt,6,0,1,2,0,0,0,0,1,,0,0,0,0,0,0.0,2,,,6,0,7540,,0.0,0.0,
5261,Mahmoud Ibrahim Hassan,Egypt,45,6,4,28,1,2,5,1,2,,3,0,0,0,1,0.0,31,,,18,3,7540,,0.0,0.0,
5262,Tarek Hamed,Egypt,35,6,2,30,1,0,0,1,2,,1,1,0,3,0,0.0,57,,,16,1,7540,,0.0,0.0,
5263,Mohamed Abdul Shafy Sayed Abouezeid,Egypt,45,5,0,50,1,0,2,0,4,,1,1,0,2,1,0.0,71,,,11,0,7540,,0.0,0.0,
5265,Mohamed El Sayed Mohamed El Shenawy Gomaa,Egypt,4,6,0,9,0,0,0,0,0,,0,0,16,0,0,0.0,16,,,0,0,7540,,0.0,0.0,
5677,Fedor Kudryashov,Russia,3,0,0,2,0,0,0,0,0,,1,0,0,0,0,0.0,4,,,3,0,7540,,0.0,0.0,
2995,Ángel Fabián Di María Hernández,Argentina,41,3,0,32,0,1,0,0,0,,0,0,0,0,0,,41,0.0,0.0,1,0,7531,,,,0.0
3090,Nicolás Hernán Otamendi,Argentina,65,8,2,66,3,1,1,0,3,,0,0,0,1,0,,83,0.0,0.0,6,4,7531,,,,0.0
3237,Sergio Leonel Agüero del Castillo,Argentina,59,3,0,35,0,5,0,0,3,,0,1,0,0,1,,44,0.0,0.0,11,3,7531,,,,0.0
3602,Faustino Marcos Alberto Rojo,Argentina,65,2,1,62,2,0,0,0,3,,0,0,0,1,0,,75,0.0,0.0,4,1,7531,,,,0.0
3659,Wilfredo Daniel Caballero,Argentina,8,5,0,13,0,0,0,0,0,,0,0,11,0,0,,18,0.0,0.0,0,0,7531,,,,0.0
3720,Johann Berg Guðmunds­son,Iceland,12,3,0,15,1,0,1,0,0,,0,0,0,5,1,,14,1.0,1.0,6,1,7531,,,,0.0
3944,Gylfi Þór Sigurðsson,Iceland,25,5,3,28,0,3,3,1,5,,3,2,0,3,3,,23,0.0,0.0,29,4,7531,,,,1.0
5495,Rúrik Gíslason,Iceland,11,3,0,6,1,2,0,0,2,,1,2,0,0,0,,4,0.0,0.0,3,0,7531,,,,0.0
5496,Cristian David Pavón,Argentina,15,1,0,11,0,0,0,0,0,,0,0,0,0,2,,9,0.0,0.0,3,1,7531,,,,0.0
5497,Gonzalo Gerardo Higuaín,Argentina,5,1,0,5,0,0,0,0,0,,0,1,0,0,0,,6,0.0,0.0,0,0,7531,,,,0.0
5498,Hannes Þór Halldórsson,Iceland,8,3,0,12,0,0,0,0,0,,0,0,31,0,0,,28,0.0,0.0,0,0,7531,,,,0.0
5499,Maximiliano Eduardo Meza,Argentina,47,5,2,43,1,1,2,1,0,,3,3,0,0,2,,49,0.0,0.0,10,0,7531,,,,1.0
5500,Björn Bergmann Sigurðarson,Iceland,5,0,0,1,0,0,0,0,1,,0,0,0,0,0,,3,0.0,0.0,1,0,7531,,,,0.0
5501,Hörður Björgvin Magnússon,Iceland,25,1,5,9,3,0,0,0,4,,1,0,0,0,1,,29,0.0,0.0,11,0,7531,,,,0.0
5502,Ari Freyr Skúlason,Iceland,5,0,0,1,0,0,0,0,1,,0,0,0,0,0,,4,0.0,0.0,7,0,7531,,,,0.0
5503,Lionel Andrés Messi Cuccittini,Argentina,98,5,1,94,0,9,7,0,1,,1,5,0,0,3,,70,0.0,0.0,4,11,7531,,,,0.0
5504,Éver Maximiliano David Banega,Argentina,57,1,1,58,0,0,2,0,0,,0,1,0,0,0,,57,0.0,0.0,4,2,7531,,,,1.0
5505,Kári Árnason,Iceland,17,1,3,10,6,0,0,0,5,,2,0,0,1,0,,17,0.0,0.0,10,0,7531,,,,0.0
5506,Javier Alejandro Mascherano,Argentina,120,7,1,120,2,0,0,2,2,,6,2,0,1,0,,144,0.0,0.0,19,1,7531,,,,1.0
5507,Nicolás Alejandro Tagliafico,Argentina,63,6,1,53,0,0,0,1,1,,1,1,0,0,0,,70,0.0,0.0,11,2,7531,,,,0.0
5508,Birkir Már Sævarsson,Iceland,4,0,4,7,2,0,0,1,1,,0,0,0,6,0,,12,0.0,0.0,16,0,7531,,,,0.0
5509,Birkir Bjarnason,Iceland,19,3,2,13,0,0,0,1,4,,3,2,0,3,2,,17,0.0,0.0,16,1,7531,,,,1.0
5510,Lucas Rodrigo Biglia,Argentina,47,2,0,40,0,1,0,0,2,,0,1,0,0,1,,49,0.0,0.0,5,2,7531,,,,0.0
5511,Ragnar Sigurðsson,Iceland,6,3,5,7,2,0,0,1,2,,0,0,0,3,0,,14,0.0,0.0,10,0,7531,,,,0.0
5512,Emil Hallfreðsson,Iceland,17,6,2,20,0,1,1,2,5,,2,3,0,4,1,,26,0.0,0.0,30,0,7531,,,,0.0
5513,Eduardo Antonio Salvio,Argentina,65,5,4,66,2,0,3,2,4,,0,2,0,0,0,,81,0.0,0.0,6,1,7531,,,,0.0
5514,Alfreð Finnbogason,Iceland,39,4,1,15,1,1,2,2,6,,3,0,0,2,2,,13,0.0,0.0,24,3,7531,,,,1.0
5515,Aron Einar Gunnarsson,Iceland,9,1,1,8,4,1,0,1,3,,2,0,0,1,0,,20,0.0,0.0,13,0,7531,,,,0.0
2954,Youri Tielemans,Belgium,64,4,0,67,0,2,1,4,3,,2,3,0,0,0,,64,0.0,0.0,34,2,7570,,0.0,,0.0
3037,Mousa Sidi Yaya Dembélé,Belgium,60,8,2,63,1,1,1,2,5,,1,2,0,2,0,,64,0.0,0.0,33,0,7570,,0.0,,0.0
3101,Vincent Kompany,Belgium,16,0,0,15,0,0,0,0,0,,1,0,0,0,0,,16,0.0,0.0,0,0,7570,,0.0,,0.0
3244,John Stones,England,22,2,2,24,0,0,0,1,0,,0,0,0,1,0,,27,0.0,0.0,3,0,7570,,0.0,,0.0
3296,Marouane Fellaini-Bakkioui,Belgium,48,4,4,39,0,0,3,0,7,,3,4,0,1,1,,39,0.0,0.0,30,2,7570,,0.0,,0.0
3314,Phil Jones,England,67,1,1,68,1,0,0,0,2,,2,1,0,2,1,,74,0.0,0.0,7,0,7570,,0.0,,0.0
3318,Marcus Rashford,England,44,4,1,40,0,1,7,3,0,,3,1,0,0,1,,36,0.0,0.0,18,4,7570,,0.0,,0.0
3336,Harry Maguire,England,25,4,2,29,0,0,1,0,0,,0,0,0,0,0,,33,0.0,0.0,3,0,7570,,0.0,,0.0
3457,Michy Batshuayi Tunga,Belgium,36,3,1,22,0,0,3,0,3,,0,0,0,0,1,,21,0.0,0.0,33,2,7570,,0.0,,0.0
3468,Jordan Pickford,England,21,9,0,28,0,0,0,0,0,,0,1,14,0,0,,33,0.0,0.0,0,0,7570,,0.0,,0.0
3504,Ruben Loftus-Cheek,England,50,2,0,45,0,3,5,0,1,,0,4,0,0,0,,41,0.0,0.0,13,1,7570,,0.0,,1.0
3509,Thibaut Courtois,Belgium,18,8,0,28,1,0,0,0,0,,0,0,16,0,0,,38,0.0,0.0,0,0,7570,,0.0,,0.0
3569,Daniel Nii Tackie Mensah Welbeck,England,2,2,0,2,0,0,0,0,0,,0,0,0,0,0,,1,0.0,0.0,4,2,7570,,0.0,,0.0
3594,Danny Rose,England,37,4,0,38,1,1,4,3,7,,2,3,0,1,2,,45,0.0,0.0,13,0,7570,,1.0,,0.0
3645,Gary Cahill,England,36,2,4,37,0,0,0,1,0,,1,0,0,0,0,,44,0.0,0.0,13,0,7570,,0.0,,0.0
3664,Trent Alexander-Arnold,England,53,5,1,51,0,1,2,1,0,,0,0,0,2,2,,66,0.0,0.0,8,1,7570,,1.0,,0.0
4597,Fabian Delph,England,44,9,1,44,0,0,5,3,3,,1,2,0,0,0,,41,0.0,0.0,27,2,7570,,0.0,,0.0
4831,Nacer Chadli,Belgium,41,6,2,44,3,0,0,2,1,,0,1,0,1,0,,51,0.0,0.0,22,0,7570,,0.0,,0.0
5630,Dries Mertens,Belgium,4,1,1,3,0,0,0,1,0,,1,0,0,0,0,,4,0.0,0.0,6,1,7570,,0.0,,0.0
5632,Thorgan Hazard,Belgium,45,2,2,41,2,0,2,1,3,,0,0,0,3,0,,52,0.0,0.0,29,3,7570,,0.0,,1.0
5639,Anga Dedryck Boyata,Belgium,66,3,2,66,8,0,0,1,3,,3,1,0,0,0,,71,0.0,0.0,7,1,7570,,0.0,,0.0
6330,Adnan Januzaj,Belgium,43,3,0,33,0,1,6,1,1,,1,1,0,0,2,,22,0.0,0.0,43,3,7570,,0.0,,0.0
6331,Leander Dendoncker,Belgium,62,2,1,62,1,1,0,4,1,,3,1,0,0,0,,70,0.0,0.0,11,0,7570,,0.0,,0.0
6332,Thomas Vermaelen,Belgium,51,1,0,50,2,0,0,0,3,,1,1,0,0,0,,57,1.0,1.0,6,0,7570,,0.0,,0.0
10956,Eric Dier,England,55,3,0,55,1,1,0,1,0,,4,1,0,0,0,,61,0.0,0.0,14,0,7570,,0.0,,0.0
10960,Jamie Vardy,England,27,2,3,10,0,1,0,0,3,,1,2,0,0,1,,12,0.0,0.0,26,2,7570,,0.0,,0.0
3500,Granit Xhaka,Switzerland,83,12,1,87,1,1,1,2,1,,3,2,0,0,2,,95,,,14,2,7586,,0.0,,
3533,Xherdan Shaqiri,Switzerland,67,7,1,60,0,1,1,0,1,,1,0,0,0,1,,63,,,9,4,7586,,0.0,,
3576,Martin Olsson,Sweden,3,1,0,4,0,1,0,0,0,,0,1,0,0,1,,3,,,8,0,7586,,0.0,,
3702,Victor Nilsson Lindelöf,Sweden,15,2,1,16,4,0,0,0,0,,0,0,0,0,1,,28,,,3,0,7586,,0.0,,
4417,Ola Toivonen,Sweden,38,2,3,11,2,2,0,0,4,,0,3,0,0,1,,21,,,42,2,7586,,0.0,,
5540,Valon Behrami,Switzerland,68,4,2,66,0,0,0,1,2,,3,3,0,2,0,,76,,,22,0,7586,,0.0,,
5543,Haris Seferović,Switzerland,12,0,0,5,1,0,0,0,0,,0,0,0,0,1,,5,,,1,1,7586,,0.0,,
5544,Ricardo Iván Rodríguez Araya,Switzerland,60,7,1,57,2,0,3,0,0,,1,1,0,0,0,,73,,,9,3,7586,,0.0,,
5545,Breel-Donald Embolo,Switzerland,12,0,0,7,0,1,1,0,0,,1,0,0,0,2,,6,,,1,1,7586,,0.0,,
5546,Michael Lang,Switzerland,49,3,3,43,2,0,0,0,1,,1,0,0,2,0,,56,,,11,1,7586,,0.0,,
5548,Steven Zuber,Switzerland,41,3,1,18,1,0,0,1,5,,1,0,0,0,2,,25,,,12,2,7586,,0.0,,
5549,Manuel Obafemi Akanji,Switzerland,74,3,2,68,3,0,0,0,1,,1,3,0,2,0,,89,,,7,0,7586,,0.0,,
5550,Yann Sommer,Switzerland,12,4,0,12,0,0,0,0,0,,0,0,12,0,0,,28,,,0,0,7586,,0.0,,
5554,Blerim Džemaili,Switzerland,25,2,2,15,0,2,0,1,1,,2,0,0,0,0,,18,,,19,1,7586,,0.0,,
5607,Andreas Granqvist,Sweden,19,1,1,18,7,0,0,0,0,,0,1,0,1,1,,25,,,4,0,7586,,0.0,,
5611,Gustav Svensson,Sweden,13,4,2,14,2,0,0,1,4,,1,0,0,0,0,,20,,,32,0,7586,,0.0,,
5612,Mikael Lustig,Sweden,24,5,3,14,7,0,0,1,3,,1,0,0,0,1,,35,,,25,1,7586,,0.0,,
5613,Viktor Claesson,Sweden,19,12,9,23,3,0,2,1,2,,0,4,0,1,2,,37,,,37,0,7586,,0.0,,
5615,Isaac Kiese Thelin,Sweden,3,0,0,2,0,0,0,0,0,,0,0,0,0,1,,3,,,4,0,7586,,0.0,,
5621,Ludwig Augustinsson,Sweden,14,6,2,15,2,0,0,0,1,,1,0,0,0,0,,30,,,21,0,7586,,0.0,,
5622,Robin Olsen,Sweden,9,7,0,11,0,0,0,0,0,,0,0,20,0,0,,24,,,0,0,7586,,0.0,,
5624,Albin Ekdal,Sweden,25,4,4,23,0,1,4,0,2,,0,1,0,3,0,,29,,,27,3,7586,,0.0,,
5625,Emil Peter Forsberg,Sweden,32,1,2,25,0,0,2,0,1,,1,4,0,1,0,,24,,,29,3,7586,,2.0,,
5835,Josip Drmic,Switzerland,35,2,0,13,0,0,1,0,2,,1,1,0,0,2,,15,,,12,1,7586,,0.0,,
6358,Emil Krafth,Sweden,2,0,2,2,0,0,0,0,0,,0,0,0,0,0,,3,,,3,0,7586,,0.0,,
6359,Johan Danon Djourou-Gbadjere,Switzerland,61,3,0,56,3,0,0,0,1,,1,2,0,1,0,,66,,,4,0,7586,,0.0,,
11098,Marcus Berg,Sweden,38,2,3,13,0,0,0,1,5,,8,1,0,0,4,,22,,,47,3,7586,,0.0,,
3168,João Filipe Iria Santos Moutinho,Portugal,6,0,0,5,0,0,0,0,0,,0,0,0,0,0,,6,0.0,0.0,2,0,7557,,,0.0,0.0
3193,Bernardo Mota Veiga de Carvalho e Silva,Portugal,12,1,1,7,0,0,1,0,0,,0,0,0,1,1,,5,0.0,0.0,6,0,7557,,,0.0,0.0
3329,Cédric Ricardo Alves Soares,Portugal,48,4,2,52,1,1,2,0,4,,2,0,0,0,0,,72,0.0,0.0,15,0,7557,,,0.0,1.0
3707,Adrien Sebastian Perruchet Silva,Portugal,90,9,2,92,0,2,1,3,3,,1,1,0,0,0,,98,0.0,0.0,31,1,7557,,,0.0,0.0
3960,José Miguel da Rocha Fonte,Portugal,59,5,3,60,2,0,0,0,0,,0,1,0,2,0,,73,1.0,1.0,8,2,7557,,,0.0,0.0
4272,João Mário Naval da Costa Eduardo,Portugal,65,5,1,60,0,0,2,1,1,,0,0,0,1,0,,62,0.0,0.0,13,1,7557,,,0.0,0.0
4367,Gonçalo Manuel Ganchinho Guedes,Portugal,2,0,0,1,0,1,0,0,0,,0,0,0,0,0,,0,0.0,0.0,0,0,7557,,,0.0,0.0
5205,Rui Pedro dos Santos Patrício,Portugal,12,1,0,14,0,0,0,0,0,,0,1,10,0,0,,16,0.0,0.0,0,0,7557,,,0.0,0.0
5207,Cristiano Ronaldo dos Santos Aveiro,Portugal,53,1,1,40,0,0,7,0,1,,1,4,0,0,2,,29,0.0,0.0,6,5,7557,,,0.0,0.0
5209,Raphaël Adelino José Guerreiro,Portugal,54,3,3,56,1,0,3,1,0,,2,2,0,0,2,,67,0.0,0.0,18,1,7557,,,0.0,0.0
5214,William Silva de Carvalho,Portugal,79,9,1,78,1,1,0,0,0,,1,2,0,0,0,,84,0.0,0.0,18,0,7557,,,0.0,0.0
5215,Ricardo Andrade Quaresma Bernardo,Portugal,36,6,0,39,0,3,3,1,1,,2,0,0,0,3,,36,0.0,0.0,11,2,7557,,,0.0,0.0
5218,André Miguel Valente Silva,Portugal,48,3,0,26,1,1,2,0,1,,0,2,0,0,2,,25,0.0,0.0,23,2,7557,,,0.0,0.0
5220,Morteza Pouraliganji,Iran,13,2,2,10,3,0,0,3,3,,0,1,0,2,0,,20,0.0,0.0,4,0,7557,,,0.0,0.0
5224,Sardar Azmoun,Iran,40,3,2,12,2,0,1,0,5,,1,1,0,1,4,,19,0.0,0.0,13,2,7557,,,1.0,0.0
5225,Omid Ebrahimi,Iran,20,2,1,15,0,0,0,2,1,,1,0,0,3,1,,23,0.0,0.0,28,0,7557,,,0.0,0.0
5226,Mehdi Taremi,Iran,28,5,4,14,0,1,1,2,4,,2,0,0,3,1,,20,0.0,0.0,20,1,7557,,,0.0,0.0
5227,Alireza Safar Beiranvand,Iran,7,3,0,12,0,0,0,0,0,,0,0,21,0,0,,21,0.0,0.0,0,0,7557,,,0.0,0.0
5228,Seyed Majid Hosseini,Iran,12,3,2,13,0,0,0,0,0,,0,0,0,0,0,,20,0.0,0.0,0,0,7557,,,0.0,0.0
5230,Ehsan Hajsafi,Iran,10,1,1,13,0,0,3,0,3,,0,1,0,1,0,,12,0.0,0.0,6,0,7557,,,0.0,0.0
5231,Karim Ansarifard,Iran,2,0,0,2,0,0,1,0,0,,1,0,0,1,1,,2,0.0,0.0,2,1,7557,,,0.0,0.0
