50/50,Bad Behaviour,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Own Goal Against,Pass,Player Off,Player On,Pressure,Shield,Shot,player_id,player_name,team_name
0.0,0.0,173,14,4,170,13,0,0,1,7,1.0,4,2,0,5,0,0.0,0.0,215,1.0,1.0,26,0.0,1,5537,Fabian Lukas Schär,Switzerland
0.0,0.0,20,3,0,18,0,2,0,0,2,0.0,3,1,0,1,0,0.0,0.0,26,0.0,0.0,22,0.0,0,5538,Denis Lemi Zakaria Lako Lado,Switzerland
0.0,0.0,202,25,9,211,11,2,5,10,21,0.0,3,3,0,5,0,0.0,0.0,258,2.0,2.0,65,1.0,4,5539,Carlos Henrique Casimiro,Brazil
0.0,0.0,193,17,8,199,2,1,1,8,14,0.0,10,6,0,5,1,0.0,0.0,231,1.0,1.0,97,0.0,1,5540,Valon Behrami,Switzerland
0.0,0.0,123,11,11,107,2,2,7,4,6,0.0,2,6,0,3,4,0.0,0.0,152,0.0,0.0,54,0.0,3,5541,Stephan Lichtsteiner,Switzerland
0.0,0.0,177,16,6,140,0,1,6,4,10,0.0,4,8,0,3,5,0.0,0.0,156,0.0,0.0,73,0.0,6,5542,José Paulo Bezzera Maciel Júnior,Brazil
0.0,0.0,66,1,0,19,4,0,1,3,0,0.0,3,1,0,1,3,0.0,0.0,20,0.0,0.0,28,0.0,1,5543,Haris Seferović,Switzerland
0.0,0.0,185,13,5,171,8,1,8,3,6,0.0,5,3,0,1,2,0.0,0.0,216,0.0,0.0,67,0.0,6,5544,Ricardo Iván Rodríguez Araya,Switzerland
0.0,0.0,73,5,1,48,2,4,9,2,6,0.0,2,4,0,2,4,0.0,0.0,42,0.0,0.0,35,0.0,4,5545,Breel-Donald Embolo,Switzerland
0.0,0.0,53,3,5,48,3,0,0,2,1,0.0,3,0,0,3,0,0.0,0.0,63,0.0,0.0,14,0.0,1,5546,Michael Lang,Switzerland
0.0,0.0,28,16,0,43,0,0,0,0,0,1.0,0,0,56,0,0,0.0,0.0,67,0.0,0.0,0,0.0,0,5547,Alisson Ramsés Becker,Brazil
0.0,0.0,130,11,1,82,3,0,9,3,9,0.0,2,2,0,0,4,0.0,0.0,92,0.0,0.0,51,0.0,4,5548,Steven Zuber,Switzerland
0.0,0.0,249,13,9,251,8,0,2,5,11,0.0,3,8,0,5,0,0.0,0.0,304,0.0,0.0,41,2.0,2,5549,Manuel Obafemi Akanji,Switzerland
0.0,0.0,63,18,0,71,0,0,0,0,0,0.0,0,0,62,0,0,0.0,1.0,122,0.0,0.0,0,0.0,0,5550,Yann Sommer,Switzerland
0.0,0.0,199,13,10,206,18,0,2,6,13,0.0,9,4,0,5,1,0.0,0.0,256,0.0,0.0,40,0.0,1,5551,João Miranda de Souza Filho,Brazil
0.0,0.0,252,22,16,257,3,2,4,3,6,0.0,2,5,0,7,2,0.0,0.0,291,0.0,0.0,46,0.0,4,5552,Marcelo Vieira da Silva Júnior,Brazil
0.0,0.0,50,5,0,41,0,1,0,1,0,0.0,1,1,0,1,2,0.0,0.0,48,0.0,0.0,18,0.0,3,5553,Renato Soares de Oliveira Augusto,Brazil
0.0,0.0,140,10,5,93,1,6,5,8,9,0.0,9,6,0,4,10,0.0,0.0,92,0.0,0.0,103,0.0,9,5554,Blerim Džemaili,Switzerland
0.0,0.0,26,2,0,26,0,0,3,0,1,0.0,0,1,0,0,1,0.0,0.0,25,0.0,0.0,5,0.0,4,5555,Julian Brandt,Germany
0.0,0.0,121,11,2,113,1,3,7,9,7,0.0,2,4,0,5,5,0.0,0.0,121,0.0,0.0,59,0.0,9,5556,Miguel Arturo Layún Prado,Mexico
2.0,0.0,123,15,8,88,1,3,5,3,1,0.0,2,5,0,0,5,2.0,0.0,91,0.0,0.0,54,0.0,7,5557,Timo Werner,Germany
0.0,0.0,34,2,2,30,2,0,1,0,7,0.0,2,2,0,2,0,0.0,0.0,42,0.0,0.0,30,0.0,0,5558,Rafael Márquez Álvarez,Mexico
0.0,0.0,149,10,4,105,0,1,2,2,4,0.0,4,1,0,0,3,0.0,0.0,126,0.0,0.0,42,0.0,6,5559,Marco Reus,Germany
1.0,0.0,142,20,1,143,0,8,17,1,6,0.0,3,11,0,1,3,1.0,0.0,122,0.0,0.0,54,0.0,10,5560,Carlos Alberto Vela Garrido,Mexico
0.0,0.0,53,4,4,51,8,0,0,4,4,0.0,0,1,0,3,0,0.0,0.0,69,0.0,0.0,18,1.0,1,5561,Hugo Ayala Castro,Mexico
0.0,0.0,152,2,10,96,1,0,3,5,8,0.0,2,2,0,0,4,0.0,0.0,113,0.0,0.0,52,0.0,4,5562,Thomas Müller,Germany
1.0,0.0,114,22,4,119,2,4,7,4,6,0.0,4,3,0,2,5,0.0,0.0,136,0.0,0.0,68,1.0,8,5563,José Andrés Guardado Hernández,Mexico
0.0,0.0,182,14,14,179,13,1,2,5,13,0.0,6,1,0,3,1,0.0,0.0,226,0.0,0.0,44,0.0,5,5564,Carlos Joel Salcedo Hernández,Mexico
0.0,0.0,26,2,0,7,2,0,0,0,1,0.0,0,0,0,0,2,0.0,0.0,13,0.0,0.0,8,0.0,6,5565,Mario Gómez García,Germany
1.0,0.0,94,5,1,88,0,4,2,2,3,0.0,2,1,0,1,0,0.0,0.0,100,0.0,0.0,21,0.0,3,5566,Sami Khedira,Germany
1.0,0.0,128,9,12,130,6,4,8,5,7,0.0,5,5,0,4,2,0.0,1.0,169,0.0,0.0,60,0.0,1,5567,Edson Omar Álvarez Velázquez,Mexico
0.0,0.0,30,2,3,15,0,1,1,1,1,0.0,2,0,0,0,2,0.0,0.0,16,0.0,0.0,27,0.0,1,5568,Raúl Alonso Jiménez Rodríguez,Mexico
0.0,0.0,26,1,1,24,0,0,0,1,1,0.0,0,1,0,1,0,0.0,0.0,24,0.0,0.0,3,0.0,1,5569,Marvin Plattenhardt,Germany
0.0,0.0,47,17,0,60,1,0,2,1,0,0.0,0,0,33,0,0,0.0,0.0,79,0.0,0.0,1,0.0,0,5570,Manuel Neuer,Germany
1.0,0.0,136,13,8,132,0,6,24,3,6,0.0,7,16,0,8,7,0.0,0.0,90,0.0,0.0,67,0.0,12,5571,Hirving Rodrigo Lozano Bahena,Mexico
0.0,0.0,76,10,4,76,4,1,2,0,7,0.0,3,0,0,5,0,0.0,0.0,105,0.0,0.0,31,0.0,6,5572,Mats Hummels,Germany
1.0,1.0,110,5,3,109,3,0,0,0,7,0.0,4,0,0,2,1,0.0,0.0,146,0.0,0.0,12,0.0,2,5573,Héctor Alfredo Moreno Herrera,Mexico
0.0,0.0,277,24,4,281,1,0,5,6,8,1.0,2,6,0,1,1,0.0,0.0,323,0.0,0.0,55,0.0,16,5574,Toni Kroos,Germany
0.0,0.0,213,27,11,216,0,7,20,8,12,0.0,14,7,0,4,4,0.0,0.0,215,0.0,0.0,110,0.0,5,5575,Héctor Miguel Herrera López,Mexico
0.0,0.0,125,19,17,134,10,1,7,4,12,1.0,5,0,0,8,1,0.0,0.0,180,0.0,0.0,76,0.0,1,5576,Jesús Daniel Gallardo Vasconcelos,Mexico
0.0,0.0,39,14,0,51,0,0,0,0,0,0.0,1,1,83,0,0,0.0,0.0,89,0.0,0.0,0,0.0,0,5577,Francisco Guillermo Ochoa Magaña,Mexico
0.0,0.0,160,8,3,166,4,2,0,2,6,0.0,6,4,0,3,0,0.0,0.0,184,0.0,0.0,26,0.0,3,5578,Jérôme Boateng,Germany
0.0,0.0,237,18,3,233,0,0,2,3,8,0.0,1,12,0,1,1,0.0,0.0,265,0.0,0.0,37,0.0,3,5579,Joshua Kimmich,Germany
0.0,0.0,67,4,2,70,6,0,1,1,8,1.0,3,4,0,3,1,0.0,0.0,87,0.0,0.0,18,0.0,0,5580,Duško Tošić,Serbia
0.0,0.0,61,8,1,47,0,6,11,0,2,0.0,3,3,0,0,6,0.0,0.0,36,0.0,0.0,16,0.0,3,5581,Joel Nathaniel Campbell Samuels,Costa Rica
0.0,0.0,104,10,3,77,6,2,3,3,6,0.0,3,0,0,1,0,0.0,0.0,125,0.0,0.0,44,0.0,5,5582,Celso Borges Mora,Costa Rica
0.0,1.0,3,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,3,0.0,0.0,2,0.0,0,5583,Aleksandar Prijović,Serbia
0.0,0.0,59,8,12,59,14,0,1,0,5,0.0,1,1,0,2,0,0.0,0.0,90,0.0,0.0,5,0.0,2,5584,Giancarlo González Castro,Costa Rica
0.0,0.0,44,4,1,30,0,2,2,0,1,0.0,3,2,0,1,3,0.0,0.0,34,0.0,0.0,29,0.0,3,5585,Daniel Colindres Solera,Costa Rica
0.0,0.0,44,4,0,19,1,4,2,0,3,0.0,4,1,0,0,0,1.0,0.0,20,0.0,0.0,24,0.0,2,5586,Marcos Danilo Ureña Porras,Costa Rica
0.0,0.0,78,11,4,71,0,1,8,3,3,0.0,2,0,0,0,2,0.0,0.0,77,0.0,0.0,55,0.0,1,5587,Adem Ljajić,Serbia
0.0,0.0,29,10,3,34,3,1,0,0,4,0.0,3,0,0,1,0,0.0,0.0,45,0.0,0.0,27,0.0,0,5588,Antonio Rukavina,Serbia
0.0,0.0,141,19,6,111,6,7,12,10,11,0.0,9,2,0,0,11,0.0,0.0,114,0.0,0.0,125,0.0,5,5589,Sergej Milinković-Savić,Serbia
0.0,1.0,56,9,5,53,5,2,1,8,6,0.0,1,5,0,1,0,0.0,0.0,80,1.0,1.0,26,0.0,0,5590,Johnny Acosta Zamora,Costa Rica
0.0,0.0,70,7,1,54,1,3,5,3,9,0.0,3,4,0,1,2,0.0,0.0,49,0.0,0.0,85,0.0,4,5591,Filip Kostić,Serbia
0.0,0.0,138,15,9,129,1,12,11,6,9,0.0,3,6,0,5,5,0.0,0.0,123,0.0,0.0,42,0.0,2,5592,Bryan Ruiz González,Costa Rica
0.0,0.0,34,3,1,27,1,2,2,1,1,1.0,0,0,0,0,2,1.0,0.0,35,0.0,0.0,14,0.0,0,5593,Christian Bolaños Navarro,Costa Rica
0.0,0.0,66,4,4,58,5,0,2,2,6,0.0,2,3,0,3,0,0.0,0.0,102,0.0,0.0,36,0.0,0,5594,Branislav Ivanović,Serbia
0.0,0.0,66,9,4,43,0,3,4,1,4,0.0,6,4,0,0,7,1.0,0.0,45,0.0,0.0,47,0.0,0,5595,Johan Alberto Venegas Ulloa,Costa Rica
0.0,0.0,92,10,5,90,4,3,0,3,3,0.0,6,5,0,8,4,0.0,0.0,138,0.0,0.0,45,0.0,2,5596,Aleksandar Kolarov,Serbia
0.0,0.0,34,24,0,47,0,0,0,0,0,0.0,0,2,57,0,0,0.0,0.0,72,0.0,0.0,0,0.0,0,5597,Keylor Navas Gamboa,Costa Rica
0.0,0.0,59,3,1,55,8,0,2,0,1,0.0,3,1,0,4,1,0.0,0.0,83,0.0,0.0,3,0.0,2,5598,Óscar Esau Duarte Gaitán,Costa Rica
1.0,0.0,97,15,6,83,6,5,1,7,3,0.0,10,1,0,3,3,0.0,0.0,123,0.0,0.0,44,0.0,1,5599,David Alberto Guzmán Pérez,Costa Rica
1.0,0.0,36,3,2,30,5,0,3,2,9,0.0,1,0,0,2,2,0.0,0.0,55,0.0,0.0,10,0.0,1,5600,Francisco Javier Calvo Quesada,Costa Rica
0.0,0.0,29,10,0,39,0,0,0,0,0,0.0,0,0,50,0,0,0.0,0.0,73,0.0,0.0,1,0.0,0,5601,Vladimir Stojković,Serbia
0.0,0.0,81,18,5,75,3,1,2,2,11,0.0,4,6,0,2,2,0.0,0.0,98,0.0,0.0,25,0.0,3,5602,Cristian Gamboa Luna,Costa Rica
0.0,0.0,77,8,4,83,18,0,0,2,6,0.0,1,1,0,2,0,0.0,0.0,117,0.0,0.0,25,0.0,0,5603,Nikola Milenković,Serbia
0.0,0.0,68,4,7,68,11,1,2,0,4,0.0,4,2,0,2,1,0.0,0.0,89,0.0,0.0,20,0.0,1,5604,Young-Gwon Kim,South Korea
0.0,0.0,7,3,0,7,1,0,0,0,0,0.0,0,1,0,2,0,0.0,0.0,9,0.0,0.0,16,0.0,0,5605,Oscar Hiljemark,Sweden
0.0,0.0,67,13,9,71,12,0,1,4,5,0.0,6,3,0,0,0,0.0,0.0,95,0.0,0.0,46,0.0,0,5606,Hyun-Soo Jang,South Korea
0.0,0.0,130,11,13,124,36,0,2,1,5,0.0,10,5,0,4,2,0.0,0.0,171,0.0,0.0,25,0.0,6,5607,Andreas Granqvist,Sweden
0.0,0.0,77,14,9,79,11,2,3,2,11,1.0,6,4,0,1,0,0.0,0.0,119,2.0,2.0,50,0.0,1,5608,Yong Lee,South Korea
0.0,0.0,6,0,0,6,0,0,1,0,0,0.0,1,1,0,0,1,0.0,0.0,10,0.0,0.0,3,0.0,0,5609,Joo-Ho Park,South Korea
0.0,0.0,52,5,1,47,2,3,0,0,2,0.0,6,0,0,3,4,0.0,0.0,64,0.0,0.0,26,0.0,1,5610,Min-Woo Kim,South Korea
0.0,0.0,17,4,3,17,6,0,0,1,6,0.0,1,0,0,0,0,0.0,0.0,27,0.0,0.0,43,0.0,0,5611,Gustav Svensson,Sweden
0.0,0.0,74,10,16,55,24,0,1,6,7,1.0,6,3,0,5,1,0.0,0.0,134,0.0,0.0,48,0.0,2,5612,Mikael Lustig,Sweden
0.0,0.0,127,31,18,110,6,5,11,10,13,0.0,7,8,0,8,9,0.0,0.0,146,0.0,0.0,135,0.0,6,5613,Viktor Claesson,Sweden
0.0,0.0,22,1,2,12,1,1,0,0,2,0.0,3,0,0,0,3,0.0,0.0,17,0.0,0.0,19,0.0,0,5615,Isaac Kiese Thelin,Sweden
0.0,0.0,28,2,0,26,0,1,4,1,1,0.0,2,0,0,0,0,0.0,0.0,27,0.0,0.0,16,0.0,1,5616,Seung-Woo Lee,South Korea
2.0,0.0,120,15,6,106,7,1,1,8,6,0.0,11,3,0,1,1,0.0,0.0,167,0.0,0.0,61,0.0,1,5617,Sebastian Larsson,Sweden
0.0,0.0,54,8,5,56,5,1,3,1,6,1.0,3,2,0,2,0,0.0,0.0,60,0.0,0.0,47,0.0,3,5618,Woo-Young Jung,South Korea
0.0,0.0,17,8,0,30,1,0,0,0,0,0.0,0,0,74,0,0,0.0,0.0,63,0.0,0.0,0,0.0,0,5619,Hyeon-Woo Jo,South Korea
0.0,0.0,64,8,4,51,1,2,11,4,9,0.0,5,6,0,3,4,0.0,0.0,34,0.0,0.0,49,0.0,2,5620,Hee-Chan Hwang,South Korea
0.0,0.0,112,17,8,108,13,2,3,3,11,0.0,4,2,0,3,0,0.0,0.0,181,0.0,0.0,65,0.0,3,5621,Ludwig Augustinsson,Sweden
0.0,0.0,42,18,1,47,0,0,0,0,0,0.0,0,1,87,0,0,0.0,0.0,106,0.0,0.0,0,0.0,0,5622,Robin Olsen,Sweden
0.0,0.0,117,14,7,103,2,6,7,10,6,0.0,5,1,0,3,7,0.0,0.0,114,0.0,0.0,96,0.0,5,5623,Jae-Sung Lee,South Korea
1.0,0.0,142,22,11,141,11,3,11,9,13,0.0,5,9,0,8,6,0.0,0.0,169,0.0,0.0,124,1.0,3,5624,Albin Ekdal,Sweden
1.0,0.0,138,16,8,119,5,7,10,8,9,0.0,3,12,0,6,9,0.0,0.0,104,0.0,0.0,121,2.0,15,5625,Emil Peter Forsberg,Sweden
0.0,0.0,20,2,0,4,0,0,0,0,3,0.0,4,0,0,0,0,0.0,0.0,13,0.0,0.0,7,0.0,0,5626,Shin-Wook Kim,South Korea
0.0,0.0,35,5,3,24,1,4,0,1,5,0.0,0,2,0,0,1,0.0,0.0,24,0.0,0.0,42,0.0,1,5627,Ja-Cheol Koo,South Korea
0.0,0.0,104,9,2,78,0,5,1,2,2,0.0,3,12,0,6,6,0.0,0.0,65,1.0,1.0,53,0.0,3,5628,José Luis Rodríguez Francis,Panama
0.0,0.0,32,2,0,12,0,1,1,1,6,0.0,1,0,0,0,2,0.0,0.0,15,0.0,0.0,30,0.0,1,5629,Gabriel Arturo Torres Tejada,Panama
0.0,0.0,154,12,2,112,0,2,1,1,2,0.0,4,5,0,4,7,0.0,0.0,133,0.0,0.0,106,0.0,6,5630,Dries Mertens,Belgium
0.0,0.0,78,4,1,20,2,1,2,1,13,0.0,1,1,0,0,3,0.0,0.0,35,0.0,0.0,56,0.0,1,5631,Blas Antonio Miguel Pérez Ortega,Panama
1.0,0.0,50,3,2,45,2,0,2,1,4,0.0,1,0,0,3,1,0.0,0.0,57,0.0,0.0,37,0.0,3,5632,Thorgan Hazard,Belgium
0.0,0.0,112,7,5,94,1,4,9,1,7,0.0,5,7,0,1,3,0.0,0.0,95,0.0,0.0,55,0.0,6,5633,Yannick Ferreira Carrasco,Belgium
0.0,0.0,87,6,1,80,2,0,0,3,3,0.0,5,1,0,3,1,0.0,0.0,113,0.0,0.0,24,0.0,0,5634,Erick Javier Davis Grajales,Panama
0.0,0.0,55,6,3,50,20,1,1,1,2,0.0,2,3,0,2,0,0.0,0.0,67,1.0,1.0,22,0.0,4,5635,Román Aureliano Torres Morcillo,Panama
0.0,0.0,11,12,0,18,0,0,0,0,0,0.0,0,0,46,0,0,0.0,0.0,57,0.0,0.0,0,0.0,0,5636,Jaime Manuel Penedo Cano,Panama
0.0,0.0,98,16,1,75,1,2,8,3,5,0.0,5,3,0,3,5,0.0,0.0,64,0.0,0.0,62,0.0,6,5637,Edgar Yoel Bárcenas Herrera,Panama
0.0,1.0,63,5,9,60,8,1,0,0,12,1.0,5,4,0,1,1,0.0,0.0,86,0.0,0.0,19,0.0,1,5638,Fidel Escobar Mendieta,Panama
0.0,0.0,159,8,4,162,13,0,0,2,4,0.0,5,3,0,5,0,0.0,0.0,192,0.0,0.0,17,0.0,1,5639,Anga Dedryck Boyata,Belgium
0.0,0.0,85,12,4,79,3,0,1,3,6,0.0,4,3,0,2,0,0.0,0.0,117,1.0,1.0,48,0.0,0,5640,Gabriel Enrique Gómez Girón,Panama
0.0,0.0,70,5,0,69,1,1,3,0,5,0.0,6,2,0,1,2,0.0,0.0,87,0.0,0.0,30,0.0,2,5641,Michael Amir Murillo Bermudez,Panama
1.0,1.0,288,30,13,276,3,4,4,6,15,1.0,9,9,0,4,1,0.0,0.0,325,0.0,0.0,148,0.0,6,5642,Axel Witsel,Belgium
0.0,0.0,32,0,0,19,0,0,3,1,4,0.0,4,1,0,0,2,0.0,0.0,21,0.0,0.0,15,0.0,0,5643,Luis Carlos Tejada Hansell,Panama
0.0,0.0,14,2,0,9,0,1,2,0,0,0.0,0,0,0,2,2,1.0,0.0,5,0.0,0.0,14,0.0,0,5644,Ismael Díaz De León,Panama
0.0,0.0,79,9,5,79,0,5,8,0,6,0.0,4,7,0,4,5,0.0,0.0,74,1.0,1.0,53,0.0,1,5645,Armando Enrique Cooper Whitaker,Panama
0.0,1.0,118,7,3,90,2,1,4,2,4,1.0,7,9,0,6,4,0.0,0.0,106,0.0,0.0,74,0.0,2,5646,Aníbal Cesis Godoy,Panama
0.0,0.0,91,5,5,84,1,1,1,4,2,1.0,1,1,0,1,2,0.0,0.0,112,0.0,0.0,53,0.0,0,5647,Ali Maâloul,Tunisia
0.0,0.0,14,10,0,19,0,0,0,2,0,0.0,0,1,42,0,0,0.0,0.0,47,0.0,0.0,3,0.0,0,5648,Farouk Ben Mustapha,Tunisia
0.0,0.0,103,3,8,88,1,4,6,2,5,0.0,5,2,0,3,4,0.0,0.0,81,0.0,0.0,58,0.0,3,5649,Anice Badri,Tunisia
0.0,0.0,143,14,4,129,1,2,1,4,7,0.0,5,2,0,2,1,0.0,0.0,153,0.0,0.0,73,1.0,5,5650,Ferjani Sassi,Tunisia
0.0,0.0,141,9,6,139,4,1,0,1,3,0.0,4,4,0,6,2,0.0,1.0,186,0.0,0.0,39,0.0,0,5651,Yassine Meriah,Tunisia
0.0,0.0,5,0,0,3,0,0,0,0,1,0.0,0,0,0,0,3,0.0,0.0,0,0.0,0.0,8,0.0,0,5652,Saber Khalifa,Tunisia
0.0,0.0,3,1,0,3,0,0,0,0,0,0.0,0,0,5,0,0,0.0,0.0,5,0.0,0.0,0,0.0,0,5653,Mouez Hassen,Tunisia
0.0,0.0,125,8,2,84,6,1,0,0,4,0.0,3,6,0,3,5,0.0,0.0,95,0.0,0.0,47,0.0,7,5654,Fakhreddine Ben Youssef,Tunisia
0.0,0.0,39,7,4,42,2,0,0,1,2,0.0,1,1,0,1,1,0.0,0.0,53,0.0,0.0,17,0.0,1,5655,Dylan Daniel Mahmoud Bronn,Tunisia
0.0,0.0,28,2,3,27,6,0,2,4,8,0.0,5,1,0,2,0,0.0,0.0,42,0.0,0.0,21,0.0,0,5656,Syam Ben Youssef,Tunisia
0.0,0.0,6,0,1,6,0,0,0,2,4,0.0,0,0,0,0,1,0.0,0.0,5,0.0,0.0,11,0.0,0,5657,Mohamed Amine Ben Amor,Tunisia
1.0,0.0,80,6,2,67,7,1,1,7,2,0.0,0,4,0,4,6,0.0,0.0,110,0.0,0.0,33,0.0,1,5658,Łukasz Piszczek,Poland
0.0,0.0,32,7,0,34,0,0,0,0,0,0.0,0,1,27,0,0,0.0,0.0,71,0.0,0.0,0,0.0,0,5659,Khadim N'Diaye,Senegal
0.0,0.0,160,12,0,131,1,0,10,3,4,0.0,2,3,0,0,4,0.0,0.0,162,0.0,0.0,58,0.0,4,5660,Piotr Zieliński,Poland
0.0,1.0,118,12,2,79,1,0,5,2,12,0.0,4,5,0,5,13,0.0,0.0,86,0.0,0.0,65,0.0,8,5661,M'Baye Babacar Niang,Senegal
0.0,0.0,63,5,1,63,1,0,0,0,3,0.0,1,2,0,2,1,0.0,1.0,81,0.0,0.0,13,0.0,0,5662,Thiago Rangel Cionek,Poland
0.0,0.0,21,0,1,10,0,0,2,1,0,0.0,0,0,0,0,1,0.0,0.0,10,0.0,0.0,11,0.0,0,5663,Jakub Błaszczykowski,Poland
0.0,0.0,81,13,4,79,15,0,0,1,7,1.0,1,0,0,7,1,0.0,0.0,125,0.0,0.0,16,0.0,4,5664,Salif Sané,Senegal
0.0,0.0,30,2,0,16,0,0,0,1,1,0.0,0,0,0,1,0,0.0,0.0,23,0.0,0.0,18,0.0,1,5665,Arkadiusz Milik,Poland
0.0,0.0,39,6,0,19,1,1,2,2,2,0.0,2,0,0,0,4,0.0,0.0,26,0.0,0.0,20,0.0,2,5666,Dawid Kownacki,Poland
0.0,0.0,87,3,4,58,0,4,3,1,2,0.0,1,2,0,2,2,0.0,0.0,71,0.0,0.0,38,0.0,5,5667,Kamil Grosicki,Poland
0.0,0.0,152,11,1,79,2,4,10,5,7,0.0,4,5,0,0,14,0.0,0.0,73,0.0,0.0,37,0.0,9,5668,Robert Lewandowski,Poland
0.0,0.0,31,6,0,28,0,0,0,1,0,0.0,0,0,25,0,0,0.0,0.0,42,0.0,0.0,0,0.0,0,5669,Wojciech Szczęsny,Poland
1.0,0.0,130,2,3,113,5,0,0,1,8,0.0,1,0,0,3,1,0.0,0.0,159,1.0,1.0,15,0.0,0,5670,Michał Pazdan,Poland
0.0,0.0,44,5,1,37,1,1,1,3,2,0.0,1,0,0,2,0,0.0,0.0,47,0.0,0.0,36,0.0,1,5671,Alfred John Momar N'Diaye,Senegal
0.0,0.0,58,7,3,54,9,3,2,3,3,0.0,2,1,0,6,4,1.0,0.0,71,0.0,0.0,28,0.0,0,5672,Maciej Rybus,Poland
0.0,0.0,67,8,6,55,3,3,3,2,3,0.0,4,2,0,3,1,0.0,0.0,78,0.0,0.0,35,0.0,1,5673,Bartosz Bereszyński,Poland
1.0,0.0,60,7,2,61,3,1,4,1,1,0.0,1,1,0,4,1,0.0,0.0,90,0.0,0.0,28,0.0,1,5674,Moussa Wagué,Senegal
0.0,0.0,79,10,5,80,8,0,0,3,5,0.0,5,0,0,5,0,0.0,0.0,113,0.0,0.0,32,0.0,0,5675,Kalidou Koulibaly,Senegal
0.0,0.0,21,3,1,7,0,0,1,2,2,0.0,3,1,0,1,0,0.0,0.0,16,0.0,0.0,18,0.0,1,5676,Cheikh N'Doye,Senegal
0.0,0.0,65,8,6,43,6,0,0,3,1,0.0,7,2,0,1,0,0.0,0.0,109,0.0,0.0,58,0.0,0,5677,Fedor Kudryashov,Russia
0.0,0.0,89,7,4,77,3,0,1,1,5,1.0,5,3,0,3,2,0.0,0.0,90,0.0,0.0,47,0.0,2,5678,Jefferson Andrés Lerma Solís,Colombia
1.0,0.0,138,7,4,80,0,9,4,2,13,0.0,4,8,0,1,6,0.0,0.0,78,0.0,0.0,62,0.0,7,5679,Yūya Ōsako,Japan
0.0,0.0,27,0,1,26,4,0,0,0,1,0.0,0,1,0,4,0,0.0,0.0,45,0.0,0.0,9,0.0,2,5680,Oscar Fabián Murillo Murillo,Colombia
0.0,0.0,170,13,7,163,4,3,1,7,7,0.0,5,4,0,3,1,0.0,0.0,210,1.0,1.0,67,1.0,1,5681,Makoto Hasebe,Japan
0.0,0.0,146,12,2,147,15,1,2,2,11,0.0,0,1,0,2,0,0.0,0.0,179,0.0,0.0,20,0.0,1,5682,Gen Shōji,Japan
0.0,0.0,46,1,0,34,0,2,2,2,4,0.0,0,2,0,0,0,0.0,0.0,41,0.0,0.0,9,0.0,4,5683,Keisuke Honda,Japan
0.0,0.0,131,13,1,113,0,1,7,3,1,0.0,2,4,0,3,5,0.0,0.0,142,0.0,0.0,53,0.0,3,5684,Shinji Kagawa,Japan
0.0,0.0,57,6,1,52,1,1,0,0,5,0.0,7,1,0,0,0,0.0,0.0,76,0.0,0.0,25,0.0,0,5685,Carlos Alberto Sánchez Moreno,Colombia
2.0,1.0,103,14,6,106,7,4,3,2,14,0.0,8,3,0,3,2,0.0,0.0,126,0.0,0.0,93,0.0,0,5686,Wílmar Enrique Barrios Terán,Colombia
0.0,0.0,177,11,8,130,1,8,5,5,9,0.0,4,10,0,5,7,0.0,0.0,127,0.0,0.0,57,0.0,9,5687,Takashi Inui,Japan
0.0,0.0,47,2,3,21,0,0,1,0,5,0.0,2,1,0,0,3,0.0,0.0,29,0.0,0.0,13,0.0,3,5688,Carlos Arturo Bacca Ahumada,Colombia
0.0,0.0,215,24,4,191,5,8,19,2,4,0.0,3,15,0,1,8,0.0,0.0,173,0.0,0.0,47,0.0,7,5689,Juan Guillermo Cuadrado Bello,Colombia
0.0,0.0,146,13,6,135,8,0,3,2,7,0.0,2,3,0,4,1,0.0,0.0,191,0.0,0.0,58,0.0,2,5690,Yuto Nagatomo,Japan
2.0,0.0,157,31,8,174,4,3,18,8,9,0.0,3,2,0,4,8,0.0,0.0,218,0.0,0.0,71,0.0,1,5691,Johan Andrés Mojica Palacio,Colombia
2.0,0.0,172,17,1,152,1,1,4,5,2,0.0,2,3,0,0,7,0.0,0.0,187,0.0,0.0,44,0.0,8,5692,Juan Fernando Quintero Paniagua,Colombia
2.0,0.0,204,13,4,180,6,1,3,4,8,0.0,7,2,0,7,3,0.0,0.0,245,0.0,0.0,68,0.0,1,5693,Gaku Shibasaki,Japan
0.0,0.0,91,4,1,71,2,0,0,4,3,0.0,2,1,0,0,1,0.0,0.0,99,0.0,0.0,25,0.0,0,5694,Hotaru Yamaguchi,Japan
1.0,0.0,113,12,3,102,0,0,12,2,7,0.0,4,2,0,0,2,0.0,0.0,104,0.0,0.0,56,0.0,3,5695,James David Rodríguez Rubio,Colombia
0.0,0.0,142,23,7,134,8,0,2,4,10,0.0,9,5,0,6,2,1.0,0.0,215,0.0,0.0,72,0.0,1,5696,Santiago Arias Naranjo,Colombia
1.0,0.0,107,6,6,90,3,4,3,7,12,0.0,4,4,0,4,6,0.0,0.0,86,0.0,0.0,62,0.0,3,5697,Genki Haraguchi,Japan
